Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic,police_killing
52712,8.8,86.4,96.1,0.7,0.4,1.4,1.0,0.0
55677,13.1,88.8,96.5,0.9,1.3,1.0,1.1,0.0
46061,2.3,100.0,97.2,0.3,0.0,0.8,1.3,0.0
53657,4.1,95.0,98.6,0.2,0.2,0.0,0.0,0.0
32083,0.0,77.7,98.7,0.3,0.3,0.0,0.0,0.0
38856,40.2,88.9,93.2,0.8,0.2,4.4,1.2,0.0
31743,17.3,83.0,94.8,0.2,0.5,0.4,3.6,0.0
50565,5.4,90.8,96.4,0.6,0.2,1.1,2.2,0.0
52935,18.5,85.6,96.2,0.5,0.4,0.2,1.8,0.0
62019,10.1,95.4,97.6,0.2,0.2,0.7,1.5,0.0
40708,28.4,83.7,96.5,0.2,0.5,1.5,1.2,0.0
63656,4.9,87.5,76.4,9.9,0.4,7.9,7.5,0.0
140331,4.0,97.2,87.4,0.5,0.0,9.6,4.7,0.0
83155,3.5,97.7,94.8,1.0,0.0,1.0,4.4,0.0
97434,2.6,92.8,91.0,4.4,0.1,1.5,3.6,0.0
94750,0.0,97.6,97.7,0.1,0.0,0.9,2.8,0.0
82917,3.1,97.2,94.2,2.7,0.4,0.7,1.0,0.0
58804,9.6,90.4,93.1,2.4,0.0,1.5,5.3,0.0
111146,10.8,95.8,68.1,2.4,0.1,26.1,4.8,0.0
72167,0.0,100.0,63.2,25.7,2.0,2.9,11.7,0.0
76875,4.4,91.3,91.7,1.2,0.3,2.1,7.6,0.0
112750,3.6,96.5,86.6,2.5,0.4,7.3,4.7,0.0
67986,8.6,76.0,99.3,0.0,0.0,0.4,0.7,0.0
32755,31.9,82.0,36.5,51.3,0.5,0.5,25.5,0.0
86787,4.7,95.4,80.3,7.0,0.1,9.1,5.8,0.0
25737,36.9,69.6,26.7,38.3,0.6,15.6,30.4,1.0
88024,6.4,96.7,93.2,1.4,0.3,2.2,5.1,0.0
79000,5.6,93.7,95.2,1.4,0.1,1.1,3.3,0.0
44722,8.6,84.2,97.9,0.3,0.1,0.3,2.1,0.0
83523,4.6,97.7,98.1,0.3,0.3,0.2,2.2,0.0
68261,7.2,92.4,47.9,19.8,0.5,22.9,15.8,0.0
71513,3.3,98.5,96.9,0.3,0.0,0.6,3.7,0.0
117875,3.2,98.2,94.6,1.1,0.1,2.6,2.6,0.0
73516,17.6,87.2,92.3,2.6,0.0,2.2,5.8,0.0
77500,4.0,99.2,97.7,1.0,0.0,0.0,1.9,0.0
61711,6.4,91.5,89.6,5.1,0.2,1.7,5.4,0.0
108542,8.5,99.2,98.6,0.5,0.0,0.7,1.0,0.0
54413,14.8,87.3,69.2,8.9,0.3,7.7,25.8,0.0
71964,6.9,98.0,92.6,0.3,0.0,0.8,9.9,0.0
83845,8.1,89.9,97.3,0.5,0.2,0.7,3.8,0.0
71540,8.8,92.8,92.8,1.8,0.1,1.5,8.1,0.0
55587,5.9,93.0,84.1,4.9,0.1,4.8,14.7,0.0
100875,3.4,94.2,78.8,14.9,0.2,2.6,4.1,0.0
115000,6.5,92.9,94.2,1.5,0.0,2.0,8.1,0.0
107969,0.0,100.0,92.1,0.9,0.0,1.9,8.3,0.0
80000,5.1,83.1,95.5,0.7,0.3,0.2,3.2,0.0
50784,14.3,89.0,86.4,2.5,0.1,5.9,7.7,0.0
62083,9.7,91.7,87.1,3.5,0.2,0.9,16.8,0.0
56221,8.4,91.2,96.0,1.6,0.1,0.8,3.6,0.0
79000,7.6,89.3,52.4,7.7,0.3,25.6,26.5,0.0
82429,8.1,89.1,90.5,4.2,0.1,2.8,3.1,0.0
114444,1.3,99.0,91.4,0.9,0.1,3.3,11.7,0.0
50880,14.0,89.5,61.7,29.9,0.2,0.8,9.2,0.0
149559,2.0,100.0,69.1,11.0,0.1,17.9,4.5,0.0
59808,11.8,90.4,88.7,5.2,0.0,2.5,5.9,0.0
48650,5.9,81.5,96.9,0.8,0.0,0.6,3.5,0.0
181111,0.0,100.0,75.4,0.0,0.0,19.3,1.4,0.0
75781,3.1,92.4,92.0,1.1,0.2,2.5,9.3,0.0
76071,5.3,91.5,95.4,1.0,0.0,1.8,4.0,0.0
76649,11.2,88.7,61.0,9.4,0.8,9.8,38.7,0.0
90326,5.6,91.7,78.8,4.8,0.3,10.1,11.0,0.0
68266,5.2,95.8,83.5,10.1,0.2,2.7,5.8,0.0
62263,10.2,84.8,69.7,5.7,0.5,2.6,48.7,0.0
61682,9.6,88.0,85.1,5.0,0.4,1.8,19.5,0.0
115789,3.5,94.8,63.4,2.0,0.1,31.5,5.0,0.0
92188,0.0,94.4,95.5,3.0,1.0,0.5,2.5,0.0
67308,6.7,88.1,96.4,0.4,0.4,1.1,3.9,0.0
87112,3.0,94.5,95.9,1.6,0.1,1.5,3.2,0.0
36208,32.0,61.5,32.6,35.5,1.4,0.6,43.6,1.0
122416,2.5,96.8,94.6,2.5,0.1,0.9,3.2,0.0
57031,11.9,90.7,87.3,2.9,0.2,4.7,6.9,0.0
53388,3.6,100.0,97.1,0.0,0.0,1.2,3.7,0.0
107930,5.7,95.6,76.5,5.0,0.1,12.3,11.7,0.0
33935,6.1,90.1,98.1,0.7,0.0,0.3,1.2,0.0
60208,15.1,86.0,87.9,5.3,0.1,2.2,6.3,0.0
57219,14.4,84.8,66.4,20.7,0.5,3.5,11.9,0.0
86818,2.8,95.1,80.2,5.0,0.0,10.1,11.2,0.0
90504,3.5,95.7,80.9,6.4,0.2,7.7,13.1,0.0
46169,10.9,77.8,73.5,9.4,0.7,1.8,29.4,0.0
60143,11.9,95.5,72.7,15.6,0.0,3.2,13.7,0.0
55072,10.0,89.8,58.9,33.0,0.2,2.0,6.5,0.0
92377,4.3,92.4,89.0,1.1,0.2,3.0,11.4,0.0
64500,0.0,64.3,96.7,0.0,0.0,0.0,3.3,0.0
72708,4.8,92.6,86.8,3.3,0.1,4.7,10.0,0.0
100833,3.2,98.1,96.1,0.3,0.1,0.8,1.3,0.0
25042,39.9,67.6,17.6,48.1,0.8,2.1,47.0,1.0
50625,12.9,91.3,89.0,4.9,0.3,0.7,8.6,0.0
66458,8.8,88.8,85.1,9.3,0.1,2.4,3.0,0.0
53125,12.5,99.6,94.5,2.7,0.0,0.3,0.3,0.0
70056,4.2,88.7,81.4,2.4,0.2,8.2,18.0,0.0
53024,12.4,82.9,72.8,17.9,0.2,0.7,11.7,0.0
67068,15.1,84.3,50.7,14.9,0.4,19.0,30.9,0.0
30942,10.1,87.4,98.0,0.6,0.0,0.6,1.8,0.0
33000,8.5,83.7,97.2,0.8,0.2,0.3,2.4,0.0
56250,14.5,88.1,79.8,10.1,1.3,0.4,10.1,0.0
142765,2.4,97.1,91.1,1.0,0.2,4.9,5.1,0.0
86250,6.7,91.3,74.2,7.7,0.2,12.9,7.2,0.0
53516,17.1,80.9,42.4,46.4,0.4,0.9,11.6,0.0
97250,3.8,94.5,90.8,1.0,0.5,2.3,13.5,0.0
63628,9.1,86.9,74.8,18.0,0.4,1.8,6.0,0.0
41071,5.1,93.4,94.3,3.3,0.0,1.8,2.8,0.0
52661,18.6,89.8,71.3,19.1,0.6,2.1,10.3,0.0
60979,12.5,87.9,70.1,3.3,0.3,13.8,28.4,0.0
73170,5.1,92.3,75.8,13.7,0.2,3.2,14.4,0.0
67992,9.1,87.5,69.6,4.9,0.5,8.9,31.9,0.0
101422,7.3,91.7,89.5,1.3,0.2,6.7,6.2,0.0
124023,2.5,95.6,64.2,1.3,0.0,31.6,6.0,0.0
115227,47.4,64.8,65.7,28.2,0.0,6.1,4.2,0.0
62237,8.1,82.7,86.2,6.0,0.5,0.6,11.3,0.0
60777,5.8,93.3,81.8,9.1,0.3,2.2,9.7,0.0
94474,2.6,92.9,80.4,5.3,0.1,10.7,9.3,0.0
78417,27.6,97.1,96.9,3.1,0.0,0.0,2.2,0.0
48472,5.2,89.6,96.3,2.2,0.0,1.1,1.4,0.0
56875,10.4,93.1,97.6,0.4,0.0,1.2,3.5,0.0
76226,8.9,87.1,70.4,18.3,0.2,3.0,11.6,0.0
148375,0.2,94.8,82.5,4.1,0.0,11.2,2.2,0.0
85147,10.7,95.0,97.4,0.6,0.0,1.1,3.1,0.0
110156,3.5,93.9,68.9,0.7,0.0,27.6,6.3,0.0
29649,10.4,86.3,96.9,1.5,0.1,0.6,2.1,0.0
118071,2.9,96.5,40.2,9.2,0.2,46.0,5.8,0.0
80714,8.6,85.7,91.6,1.6,0.0,3.5,7.3,0.0
101339,0.0,100.0,88.7,0.0,0.0,4.7,10.7,0.0
85069,0.0,88.3,96.4,0.6,0.0,1.1,5.7,0.0
163571,2.0,97.7,70.2,0.6,0.0,26.4,4.4,0.0
105000,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
60822,7.6,71.2,66.5,6.1,0.6,2.5,69.4,0.0
67708,12.4,96.6,98.7,0.2,0.4,0.3,1.9,0.0
61346,10.0,90.7,95.9,0.2,0.0,0.2,5.9,0.0
93074,3.4,92.5,75.9,2.5,0.2,15.0,14.8,0.0
77099,8.0,88.3,73.5,8.6,0.3,4.5,26.7,0.0
59643,9.8,85.9,29.5,39.0,0.7,5.2,41.1,0.0
119688,4.9,96.4,85.8,2.6,0.0,8.8,5.5,0.0
100750,0.0,100.0,78.6,10.5,0.0,7.8,2.9,0.0
49375,19.9,79.0,63.0,1.9,0.4,7.8,61.4,0.0
36921,21.1,85.4,4.1,88.5,0.4,0.7,7.9,0.0
128269,0.0,100.0,74.2,7.7,0.0,7.0,15.6,0.0
78680,10.1,92.9,73.0,4.5,0.2,13.9,17.5,0.0
64149,9.2,91.4,71.3,12.4,0.3,8.7,12.4,0.0
51053,12.1,90.3,63.9,12.0,0.2,19.5,4.4,0.0
101767,9.8,94.8,53.3,5.0,0.1,35.5,11.1,0.0
43235,15.7,80.0,63.0,17.9,0.4,2.2,26.3,0.0
43568,19.0,72.8,54.6,21.1,0.8,2.1,59.5,0.0
61544,14.5,89.4,78.4,6.2,0.1,11.7,6.6,0.0
72411,11.7,93.3,94.1,2.2,0.6,0.8,3.2,0.0
71852,9.5,87.7,75.4,5.3,0.3,10.7,21.2,0.0
40313,26.1,69.0,61.4,13.2,0.3,1.4,37.9,0.0
102500,7.8,91.8,87.3,1.1,0.0,8.6,8.4,0.0
75074,11.5,88.8,45.3,32.6,0.5,8.1,27.5,0.0
140605,3.5,92.1,56.4,2.1,0.1,38.5,6.0,0.0
83317,4.7,92.1,88.1,2.6,0.0,6.8,8.0,0.0
76622,7.8,89.4,95.7,1.1,0.2,0.9,2.6,0.0
172386,1.6,99.6,94.6,1.1,0.0,2.2,2.0,0.0
78750,5.1,91.9,96.5,0.9,0.1,1.6,1.0,0.0
157344,0.9,98.5,94.6,2.5,0.1,1.1,2.7,0.0
99536,5.1,92.0,84.4,1.7,0.1,9.7,10.2,0.0
49167,14.4,83.9,71.8,12.8,4.8,0.7,8.1,0.0
53846,17.2,75.6,66.4,2.9,0.7,4.6,54.6,0.0
53846,17.2,75.6,95.3,0.8,0.0,1.2,5.5,0.0
53846,17.2,96.2,66.4,2.9,0.7,4.6,54.6,0.0
53846,17.2,96.2,95.3,0.8,0.0,1.2,5.5,0.0
53846,4.1,75.6,66.4,2.9,0.7,4.6,54.6,0.0
53846,4.1,75.6,95.3,0.8,0.0,1.2,5.5,0.0
53846,4.1,96.2,66.4,2.9,0.7,4.6,54.6,0.0
53846,4.1,96.2,95.3,0.8,0.0,1.2,5.5,0.0
105595,17.2,75.6,66.4,2.9,0.7,4.6,54.6,0.0
105595,17.2,75.6,95.3,0.8,0.0,1.2,5.5,0.0
105595,17.2,96.2,66.4,2.9,0.7,4.6,54.6,0.0
105595,17.2,96.2,95.3,0.8,0.0,1.2,5.5,0.0
105595,4.1,75.6,66.4,2.9,0.7,4.6,54.6,0.0
105595,4.1,75.6,95.3,0.8,0.0,1.2,5.5,0.0
105595,4.1,96.2,66.4,2.9,0.7,4.6,54.6,0.0
105595,4.1,96.2,95.3,0.8,0.0,1.2,5.5,0.0
111905,0.8,98.8,84.7,5.3,0.1,6.8,6.3,0.0
103333,4.3,95.0,95.3,0.7,0.0,1.8,9.6,0.0
61101,14.7,95.8,89.6,2.9,0.5,3.2,6.9,0.0
74375,6.0,89.5,81.1,12.6,0.0,2.0,2.8,0.0
85350,4.8,95.3,70.9,5.6,0.3,14.8,21.0,0.0
71125,0.0,100.0,97.1,0.0,0.0,1.1,2.9,0.0
50333,17.5,74.7,78.5,3.9,0.3,5.8,26.2,0.0
55241,7.3,89.1,74.2,16.9,0.2,2.9,5.2,0.0
103916,5.8,96.0,86.3,4.4,0.1,6.4,5.1,0.0
66250,6.4,87.1,90.9,4.2,0.2,0.8,6.7,0.0
83201,7.4,89.6,61.0,9.2,0.3,20.7,17.4,0.0
67167,12.3,91.9,95.6,0.7,0.2,0.6,6.6,0.0
57371,7.2,86.8,52.6,34.5,0.7,1.9,21.5,0.0
70415,9.8,92.7,53.5,2.8,0.1,38.4,11.0,0.0
57599,8.9,91.6,92.2,2.2,0.3,1.7,7.8,0.0
102361,1.4,96.4,74.6,9.2,0.0,13.1,5.9,0.0
156146,3.1,96.7,88.9,1.4,0.0,7.3,5.0,0.0
91364,6.6,93.8,31.9,27.3,0.3,34.5,7.8,0.0
54595,15.6,76.1,65.7,12.6,0.5,2.9,42.9,0.0
77396,7.4,95.2,96.6,0.8,0.4,0.9,5.1,0.0
45469,16.3,83.7,76.7,6.5,0.4,2.2,32.2,0.0
73924,2.3,92.8,93.2,1.1,0.0,2.0,8.8,0.0
82944,4.6,93.5,92.6,2.2,0.0,2.3,4.1,0.0
64478,7.9,89.7,95.9,1.8,0.1,0.4,2.0,0.0
64246,19.5,92.2,72.2,18.7,0.1,2.9,7.4,0.0
56118,6.3,85.3,94.7,1.5,0.1,0.7,4.7,0.0
61917,7.0,93.8,94.5,1.8,0.1,1.8,5.3,0.0
170433,1.1,97.9,86.2,5.0,0.0,4.6,5.0,0.0
155221,2.0,97.7,87.2,1.4,0.1,9.1,4.5,0.0
50615,9.6,85.1,90.5,3.1,0.1,2.7,6.7,0.0
72109,14.0,88.5,71.3,10.6,0.2,9.5,11.5,0.0
100515,5.4,91.2,91.7,0.3,0.0,4.3,4.3,0.0
111558,5.1,93.8,79.6,3.2,0.1,14.8,6.1,0.0
115903,1.6,97.5,73.5,6.5,0.1,17.3,3.0,0.0
149167,4.9,98.5,73.6,10.6,0.1,11.1,9.0,0.0
130455,8.1,92.5,86.8,2.8,0.2,4.0,6.2,0.0
86004,3.7,94.9,84.6,8.6,0.1,3.3,7.1,0.0
56837,15.4,79.3,67.4,4.8,0.9,7.3,64.8,0.0
55289,15.8,86.6,46.7,24.4,0.6,10.3,35.3,1.0
64464,10.9,86.5,85.1,2.5,0.2,5.0,15.2,0.0
128440,2.8,98.7,95.2,1.1,0.0,1.9,2.1,0.0
88162,3.5,94.9,95.5,1.1,0.2,1.3,2.6,0.0
90156,0.0,100.0,96.7,0.0,2.2,0.0,11.0,0.0
64024,12.9,83.5,62.4,11.8,0.5,6.3,41.6,0.0
75179,6.6,92.3,91.3,2.0,0.2,2.0,6.9,0.0
107051,1.2,94.4,92.8,1.7,0.1,3.6,3.8,0.0
62798,10.5,84.7,81.7,3.0,0.3,1.4,20.9,0.0
72045,5.5,93.5,92.3,2.5,0.7,1.9,5.4,0.0
44063,30.5,86.2,97.2,1.6,0.0,1.2,0.8,0.0
191023,0.0,100.0,77.8,1.7,0.0,16.5,5.7,0.0
63571,2.9,92.0,98.2,0.7,0.0,0.0,0.7,0.0
128088,4.9,96.5,79.8,0.7,0.0,17.4,3.5,0.0
56713,13.8,77.9,58.3,2.2,0.6,16.3,44.2,0.0
69167,6.3,97.8,99.1,0.6,0.0,0.3,0.9,0.0
81460,6.0,94.4,81.3,2.9,0.1,10.0,14.9,0.0
160526,0.9,97.8,84.6,1.2,0.0,11.9,4.4,0.0
82532,5.3,92.2,88.6,2.3,0.2,2.8,15.4,0.0
107420,6.3,96.5,48.8,9.7,0.1,37.2,5.8,0.0
74554,4.9,92.9,88.6,3.9,0.1,4.9,7.5,0.0
81250,2.7,94.9,93.2,1.3,0.2,3.2,6.0,0.0
68837,11.1,95.6,68.3,7.8,0.1,17.8,9.0,0.0
62770,12.1,93.6,93.0,1.6,0.3,1.3,6.5,0.0
71174,6.5,83.6,69.4,8.0,0.6,4.1,30.3,0.0
108224,8.2,94.2,89.4,1.0,0.1,6.3,7.8,0.0
47589,13.8,90.7,71.7,15.1,0.7,4.0,10.6,0.0
114381,10.8,94.0,82.2,3.5,0.1,7.1,15.2,0.0
162386,0.2,96.8,92.0,0.2,0.1,5.8,4.1,0.0
31807,8.3,82.4,97.8,0.7,0.1,0.7,2.4,0.0
35743,7.7,85.3,92.2,5.6,0.1,0.7,2.6,0.0
38073,2.9,79.0,98.3,0.8,0.0,0.6,1.9,0.0
76875,6.6,94.1,91.1,2.9,0.1,2.3,11.3,0.0
83409,8.2,86.7,92.3,1.0,0.0,5.6,4.6,0.0
101316,1.7,98.0,95.1,1.5,0.1,0.7,3.7,0.0
102188,0.0,100.0,94.1,0.0,2.2,0.0,0.0,0.0
135938,1.1,97.5,98.4,0.0,0.0,0.5,1.7,0.0
81843,5.8,89.4,41.5,6.7,0.3,46.1,7.1,0.0
78147,8.2,97.3,95.8,0.2,0.1,1.4,2.4,0.0
70787,11.1,87.6,73.9,8.8,0.8,4.5,22.4,0.0
59537,19.3,85.5,32.7,25.8,0.5,23.7,27.6,0.0
94500,3.0,85.8,93.7,2.8,0.0,1.4,1.2,0.0
47686,16.2,85.0,84.2,6.6,0.2,1.7,14.8,0.0
60015,12.0,83.3,73.6,5.4,0.4,4.4,39.9,0.0
116113,4.7,92.2,65.5,5.2,0.2,25.1,6.8,0.0
97279,2.2,86.3,88.1,2.9,0.1,3.8,15.5,0.0
96324,6.8,89.5,83.5,2.2,0.1,7.2,16.0,0.0
54522,10.2,85.5,80.0,7.2,0.3,2.4,18.3,0.0
76629,0.0,93.9,75.4,5.6,0.2,12.5,9.7,0.0
69159,5.9,94.7,76.7,6.9,0.2,12.5,5.2,0.0
140265,2.7,97.2,93.1,0.9,0.0,4.3,4.1,0.0
62663,14.1,90.6,82.9,6.1,0.9,1.2,18.3,0.0
66078,11.7,88.6,77.2,10.8,0.6,2.1,13.1,0.0
121849,3.3,97.4,95.9,0.6,0.1,1.5,4.8,0.0
105417,6.3,97.8,93.8,1.7,0.1,1.8,4.2,0.0
37976,39.3,79.9,85.8,4.8,0.3,0.5,17.7,0.0
79444,4.5,92.9,91.3,1.9,0.2,1.3,9.8,0.0
41192,25.0,73.9,90.1,3.7,0.3,0.5,6.5,0.0
81250,7.3,95.4,92.9,3.5,0.1,1.0,3.9,0.0
74103,3.9,94.3,80.2,5.9,0.3,8.1,11.0,0.0
61989,7.2,93.6,97.9,0.1,0.0,0.5,3.0,0.0
59279,15.9,90.7,4.2,88.8,0.6,1.4,4.4,0.0
93447,2.7,98.6,85.2,4.0,0.1,7.8,4.3,0.0
86620,6.6,97.2,90.1,1.8,0.1,5.2,5.0,0.0
39946,5.3,89.2,97.6,1.4,0.0,0.4,1.9,0.0
35045,7.4,83.8,96.1,2.6,0.1,0.7,1.0,0.0
32277,11.7,83.3,82.9,9.9,0.2,0.8,16.2,0.0
37976,7.6,92.1,97.3,1.5,0.0,0.6,2.7,0.0
34782,6.4,87.7,97.1,1.6,0.1,0.7,1.9,0.0
56583,7.7,94.8,95.5,1.0,0.1,1.0,6.5,0.0
86107,11.6,93.2,55.2,2.3,0.2,35.1,16.7,0.0
81956,3.4,93.7,86.3,1.8,0.2,7.4,9.6,0.0
130750,3.1,95.8,94.8,0.5,0.0,3.3,3.6,0.0
63250,9.4,84.4,59.2,26.9,0.3,2.7,24.9,0.0
38906,17.6,82.5,48.1,34.7,0.4,2.8,20.9,0.0
82419,3.0,94.5,93.2,1.0,0.1,3.8,3.0,0.0
67357,9.8,90.3,60.8,3.9,0.3,24.2,23.0,0.0
136818,3.5,100.0,96.4,0.3,0.1,1.7,3.0,0.0
112500,0.5,98.5,94.8,1.5,0.0,1.5,3.6,0.0
50774,14.9,83.2,68.2,7.5,0.4,8.6,30.5,0.0
48327,18.7,84.1,65.3,14.2,0.6,2.1,28.1,0.0
86484,3.4,96.0,98.9,0.3,0.1,0.4,1.1,0.0
95000,3.1,87.8,94.7,0.5,0.0,1.8,5.3,0.0
75536,15.6,95.2,81.6,10.4,0.0,4.0,9.8,0.0
52058,3.4,97.4,69.1,16.2,0.5,2.6,13.6,0.0
110040,5.7,95.5,86.8,3.0,0.1,5.5,8.9,0.0
65549,5.2,89.4,52.1,13.3,0.2,25.7,13.9,0.0
57883,12.8,92.9,74.7,18.3,0.3,1.9,7.8,0.0
67518,11.4,85.3,91.6,0.4,0.4,2.5,8.3,0.0
93200,5.9,97.7,96.1,0.3,0.0,0.6,7.0,0.0
126250,2.5,97.4,94.9,1.7,0.3,0.3,2.4,0.0
64514,9.9,88.7,86.3,2.7,0.1,2.0,19.0,0.0
67138,9.2,95.1,96.4,0.7,0.1,1.0,2.8,0.0
71875,0.0,80.4,97.6,1.2,0.0,1.2,0.0,0.0
71480,5.8,93.2,86.6,4.3,0.1,6.1,4.4,0.0
126745,3.4,96.4,88.4,1.3,0.0,8.2,3.8,0.0
81420,7.7,94.2,81.0,7.0,0.1,6.4,10.8,0.0
48664,7.3,91.9,89.0,5.5,0.5,1.0,7.3,0.0
81339,5.7,93.2,74.8,5.3,0.2,11.0,18.7,0.0
100024,0.6,98.0,97.3,0.5,0.2,1.0,1.7,0.0
129853,3.1,98.8,95.7,1.0,0.0,2.0,2.7,0.0
80604,2.6,90.9,88.8,4.0,0.2,3.7,6.9,0.0
69833,5.1,88.2,76.6,13.0,0.4,2.3,11.6,0.0
112971,2.8,95.0,77.9,4.9,0.1,13.0,6.9,0.0
142188,1.3,96.9,62.8,12.6,0.2,20.0,6.9,0.0
79327,2.5,90.8,81.2,5.1,0.2,6.0,16.5,0.0
89130,5.5,95.8,92.8,0.8,0.1,2.7,6.6,0.0
78681,5.3,95.2,97.3,0.2,0.2,1.0,2.2,0.0
103000,2.7,93.5,95.7,1.2,0.0,1.7,3.6,0.0
101685,9.3,96.6,92.4,1.2,0.1,3.4,6.5,0.0
49133,17.5,86.7,69.0,19.8,0.9,1.2,14.9,0.0
103287,5.6,99.1,97.5,0.3,0.1,0.7,1.9,0.0
96915,2.5,93.3,57.4,6.0,0.2,32.9,5.0,0.0
110635,7.8,95.6,84.8,1.0,0.1,11.0,5.3,0.0
55179,9.9,81.4,76.6,1.4,0.1,10.0,24.4,0.0
101886,4.7,96.3,84.9,8.3,0.1,3.1,4.1,0.0
141968,0.5,95.9,75.1,3.3,0.1,18.5,5.0,0.0
110817,2.1,96.3,89.4,2.7,0.1,5.0,5.7,0.0
77407,10.7,85.1,62.5,14.0,0.6,4.3,34.1,0.0
59688,7.8,93.7,95.7,0.5,0.2,1.4,2.4,0.0
164432,3.2,98.1,89.6,0.4,0.1,7.6,2.5,0.0
133571,4.6,95.4,91.3,2.0,0.0,4.9,6.1,0.0
84912,0.7,96.3,90.4,2.3,0.2,3.6,8.2,0.0
61715,12.4,89.4,93.6,2.1,0.1,0.7,5.3,0.0
92813,13.9,96.0,95.7,0.7,0.0,2.1,1.4,0.0
101469,4.4,90.7,92.9,3.8,0.1,1.3,3.2,0.0
54808,10.6,89.4,95.1,0.9,0.2,1.1,5.0,0.0
57356,9.5,90.0,96.3,1.4,0.2,0.6,2.0,0.0
102031,3.9,98.1,89.6,6.1,0.1,2.2,5.0,0.0
55728,14.8,93.5,78.0,10.6,0.2,4.5,10.1,0.0
54659,12.1,89.5,84.2,3.9,0.3,2.8,17.7,0.0
33139,29.7,72.3,26.3,52.4,0.6,1.6,33.8,1.0
38435,34.7,61.6,45.4,16.0,0.9,7.6,49.9,1.0
80583,7.4,91.1,91.4,2.0,0.8,1.0,10.5,0.0
70556,7.3,92.9,94.7,2.2,0.3,0.3,6.6,0.0
78077,7.0,91.3,70.5,3.7,0.1,19.4,13.6,0.0
130057,4.5,95.7,86.0,1.3,0.1,9.8,6.4,0.0
48409,14.3,84.9,85.0,4.9,0.5,3.0,12.3,0.0
85208,1.6,94.8,96.4,0.2,0.2,1.2,2.4,0.0
66484,8.0,90.0,82.6,1.4,0.2,7.9,20.9,0.0
78261,10.5,96.5,96.5,0.2,0.0,0.5,5.4,0.0
200152,2.3,96.5,91.7,0.7,0.0,5.7,4.2,0.0
51399,5.1,90.3,92.9,3.2,0.3,0.6,3.7,0.0
68854,12.4,91.1,87.1,3.2,0.2,4.5,8.0,0.0
96161,4.1,93.9,91.5,1.8,0.0,3.8,7.5,0.0
81691,8.8,92.4,90.8,1.8,0.2,2.6,9.6,0.0
66272,10.6,84.4,55.0,18.8,0.3,5.8,44.2,0.0
84881,9.0,89.9,71.9,1.1,0.2,24.0,8.1,0.0
43941,9.5,87.7,95.0,1.1,0.3,0.3,4.0,0.0
92203,4.7,93.4,69.3,1.4,0.0,27.2,4.6,0.0
99688,2.2,93.3,94.6,1.4,0.1,2.5,3.9,0.0
109258,2.5,94.5,92.7,0.9,0.2,4.2,5.3,0.0
67969,5.4,93.7,92.4,2.5,0.2,1.8,5.4,0.0
62750,5.7,91.6,93.5,3.1,0.3,0.8,3.1,0.0
74209,5.7,95.5,94.1,1.4,0.1,1.4,5.8,0.0
57813,9.4,94.7,92.1,3.5,0.1,0.7,5.5,0.0
66667,12.9,92.6,95.2,1.3,0.0,0.2,6.4,0.0
53152,7.0,96.8,91.4,5.5,0.0,0.9,4.3,0.0
90238,11.3,94.4,93.4,3.0,0.1,1.6,4.0,0.0
79271,4.4,94.7,95.2,0.3,0.0,1.8,6.3,0.0
99422,3.3,92.0,79.6,4.4,0.2,11.1,11.0,1.0
116285,3.9,94.0,74.8,0.7,0.1,22.2,5.0,0.0
87042,1.9,99.1,95.3,0.6,0.0,2.6,2.7,0.0
141550,0.6,95.6,85.8,0.7,0.1,11.3,5.0,0.0
52692,7.5,84.0,97.6,0.2,0.0,0.7,2.7,0.0
64726,9.9,86.1,28.9,2.0,0.3,57.8,18.2,0.0
64766,8.1,91.3,78.8,14.5,0.3,1.8,5.4,0.0
82734,4.2,98.7,92.6,2.0,0.1,3.1,4.4,0.0
100272,3.0,93.1,72.3,1.4,0.1,22.3,7.3,0.0
104047,3.2,94.2,89.1,1.0,0.2,6.1,7.7,0.0
31832,31.6,65.7,45.1,10.6,1.1,4.4,71.0,0.0
32915,29.1,71.4,34.7,31.7,1.1,3.3,57.6,1.0
40925,33.8,88.5,54.5,36.7,0.3,0.7,8.9,0.0
132250,2.4,93.0,90.1,4.1,0.1,1.9,10.9,0.0
54886,3.9,93.2,91.8,2.7,0.0,0.2,9.9,0.0
67098,15.3,89.5,74.4,15.3,0.2,3.3,12.7,0.0
55444,4.9,91.1,45.0,39.2,0.2,3.6,16.1,0.0
115536,6.0,95.9,95.2,1.8,0.0,1.8,1.4,0.0
31406,30.4,66.8,41.8,39.8,0.7,0.5,28.3,0.0
58533,12.3,90.2,95.1,1.3,0.2,1.3,2.8,0.0
44024,22.8,67.9,50.3,10.5,1.1,1.7,78.1,0.0
44537,18.9,78.2,83.4,7.5,0.2,1.5,11.8,0.0
89750,3.7,96.4,96.5,0.4,0.1,1.4,3.7,0.0
50184,14.3,88.5,67.5,24.1,0.3,2.1,6.7,0.0
72156,5.9,90.7,85.6,5.5,0.1,4.1,9.3,0.0
32629,9.9,83.5,96.5,1.6,0.0,0.7,2.3,0.0
73616,4.6,93.7,96.1,1.1,0.1,0.6,2.5,0.0
54500,23.0,72.1,23.5,50.2,0.9,1.0,40.4,0.0
